Event;Timestamp;Framecount;SessionID;Email;EventType;MotorSpaceWidth;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceName;TimeSinceLastEvent;PupilTime;UnityToPupilTimeOffset;GameId;RightControllerMain;MirrorEffect;EyePatch;ControllerOffset;PrismOffset;DualTask;HideWall;HideWallAmount;GeometricMirror;ControllerSmoothed;ControllerAimAssistState;GameState;GameDuration;GameSpeed;GameTimeSpent;GameTimeLeft;ParticipantId;TestId;WallRowCount;WallColumnCount;WallSizeX;WallSizeY;WallSizeZ;WallBoundsXMin;WallBoundsYMin;WallBoundsZMin;WallBoundsXMax;WallBoundsYMax;WallBoundsZMax;WallCenterX;WallCenterY;WallCenterZ;WallCurveRatioX;WallCurveRatioY;PlayedPattern;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MoleSize;MoleLifeTime;MoleId;MoleSpawnOrder;MoleIndexX;MoleIndexY;MoleNormalizedIndexX;MoleNormalizedIndexY;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;MoleActivatedDuration;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY
Mole Missed;2021-11-10 14:33:29.0117;36250;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182495.733412;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;346.9861;283.0139;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.1063;1.2343;0.2424;341.6830;355.2994;4.5305;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0097;1.5737;0.0163;4.8114;357.6606;359.7084;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.9344;0.5228;6.1057;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0402;4;2;-1.0301;0.3829;6.0520;-1.0301;-1.4671;5.5020;NULL;-0.07779645;0.3142747;0.9461391;NULL;NULL;-0.9344;0.5228;6.3057;0.2712;0.1399
Pointer Shoot;2021-11-10 14:33:29.4008;36268;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.3915;182496.122053;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;347.3838;282.6162;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.08753084;0.290856;0.9527545;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 14:33:29.4047;36268;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182496.12496;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;347.3838;282.6162;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.0301;0.3829;6.0520;-1.0301;-1.4671;5.5020;0.4308;5.0000;0402;0276;4;2;0.3333;0.1111;0.0952;1.2345;0.2403;343.0908;354.7509;2.0616;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0119;1.5757;0.0157;4.4994;356.7037;359.5975;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0017;0.5359;5.9340;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0402;4;2;-1.0301;0.3829;6.0520;-1.0301;-1.4671;5.5020;1.5302;-0.08753084;0.290856;0.9527545;0.0285;0.1530;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 14:33:29.4087;36268;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182496.129807;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;347.3838;282.6162;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;0.0132;5.5751;-1.6667;-1.8368;5.0251;0.4525;5.0000;0301;0276;3;1;0.2222;0.0000;0.0952;1.2345;0.2403;343.0908;354.7509;2.0616;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0119;1.5757;0.0157;4.4994;356.7037;359.5975;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0017;0.5359;5.9340;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0402;4;2;-1.0301;0.3829;6.0520;-1.0301;-1.4671;5.5020;5.0000;-0.08753084;0.290856;0.9527545;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 14:33:29.4117;36268;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182496.133105;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;347.3838;282.6162;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.0301;0.3829;6.0520;-1.0301;-1.4671;5.5020;0.4308;5.0000;0402;0276;4;2;0.3333;0.1111;0.0952;1.2345;0.2403;343.0908;354.7509;2.0616;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0119;1.5757;0.0157;4.4994;356.7037;359.5975;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0017;0.5359;5.9340;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0402;4;2;-1.0301;0.3829;6.0520;-1.0301;-1.4671;5.5020;5.0000;-0.08753084;0.290856;0.9527545;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 14:33:29.4156;36268;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182496.13616;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;347.3838;282.6162;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3632;5.0000;0306;0277;3;6;0.2222;0.5556;0.0952;1.2345;0.2403;343.0908;354.7509;2.0616;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0119;1.5757;0.0157;4.4994;356.7037;359.5975;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0017;0.5359;5.9340;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0402;4;2;-1.0301;0.3829;6.0520;-1.0301;-1.4671;5.5020;NULL;-0.08753084;0.290856;0.9527545;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 14:33:29.4186;36268;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182496.139767;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;347.3838;282.6162;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);2.2304;3.3171;5.4283;2.2304;1.4671;4.8783;0.4160;5.0000;0909;0277;9;9;0.8889;0.8889;0.0952;1.2345;0.2403;343.0908;354.7509;2.0616;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0119;1.5757;0.0157;4.4994;356.7037;359.5975;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0017;0.5359;5.9340;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;NULL;-0.08753084;0.290856;0.9527545;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 14:33:30.2891;36315;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8888;182497.010853;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;348.2749;281.7251;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.3078068;0.7500645;0.5853702;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 14:33:30.2920;36315;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182497.012737;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;348.2749;281.7251;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3544;5.0000;0306;0277;3;6;0.2222;0.5556;0.0130;1.4048;0.2049;311.4041;332.2631;14.9407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0100;1.5811;0.0098;0.8173;355.6804;358.5435;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6046;2.0057;5.9763;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.8911;-0.3078068;0.7500645;0.5853702;0.0622;-0.0623;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 14:33:30.2960;36315;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182497.016679;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;348.2749;281.7251;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);2.2304;3.3171;5.4283;2.2304;1.4671;4.8783;0.4160;5.0000;0909;0277;9;9;0.8889;0.8889;0.0130;1.4048;0.2049;311.4041;332.2631;14.9407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0100;1.5811;0.0098;0.8173;355.6804;358.5435;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6046;2.0057;5.9763;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;5.0000;-0.3078068;0.7500645;0.5853702;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 14:33:30.2990;36315;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182497.020169;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;348.2749;281.7251;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;0.3544;5.0000;0306;0277;3;6;0.2222;0.5556;0.0130;1.4048;0.2049;311.4041;332.2631;14.9407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0100;1.5811;0.0098;0.8173;355.6804;358.5435;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6046;2.0057;5.9763;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;5.0000;-0.3078068;0.7500645;0.5853702;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 14:33:30.3020;36315;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182497.022881;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;348.2749;281.7251;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;0.4089;5.0000;0602;0278;6;2;0.5556;0.1111;0.0130;1.4048;0.2049;311.4041;332.2631;14.9407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0100;1.5811;0.0098;0.8173;355.6804;358.5435;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6046;2.0057;5.9763;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0306;3;6;-1.6667;2.0680;6.1408;-1.6667;0.2180;5.5908;NULL;-0.3078068;0.7500645;0.5853702;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 14:33:30.3040;36315;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182497.025543;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;348.2749;281.7251;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);1.6667;3.3171;5.7969;1.6667;1.4671;5.2469;0.4330;5.0000;0809;0278;8;9;0.7778;0.8889;0.0130;1.4048;0.2049;311.4041;332.2631;14.9407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0100;1.5811;0.0098;0.8173;355.6804;358.5435;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6046;2.0057;5.9763;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0602;6;2;0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;NULL;-0.3078068;0.7500645;0.5853702;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 14:33:31.3501;36374;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.0613;182498.071638;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;349.3366;280.6634;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4140742;0.2979599;0.8600944;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 14:33:31.3531;36374;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182498.07404;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;349.3366;280.6634;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;0.4083;5.0000;0602;0278;6;2;0.5556;0.1111;0.2764;1.2244;0.2338;342.6649;25.7075;5.4464;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0027;1.5745;0.0098;4.0257;5.2749;359.4533;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3576;0.4398;6.0081;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0602;6;2;0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;1.0617;0.4140742;0.2979599;0.8600944;0.0092;0.0569;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 14:33:31.3570;36374;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182498.077617;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;349.3366;280.6634;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);1.6667;3.3171;5.7969;1.6667;1.4671;5.2469;0.4330;5.0000;0809;0278;8;9;0.7778;0.8889;0.2764;1.2244;0.2338;342.6649;25.7075;5.4464;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0027;1.5745;0.0098;4.0257;5.2749;359.4533;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3576;0.4398;6.0081;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0602;6;2;0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;5.0000;0.4140742;0.2979599;0.8600944;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 14:33:31.3610;36374;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182498.081834;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;349.3366;280.6634;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;0.4083;5.0000;0602;0278;6;2;0.5556;0.1111;0.2764;1.2244;0.2338;342.6649;25.7075;5.4464;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0027;1.5745;0.0098;4.0257;5.2749;359.4533;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3576;0.4398;6.0081;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0602;6;2;0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;5.0000;0.4140742;0.2979599;0.8600944;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 14:33:31.3630;36374;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182498.084608;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;349.3366;280.6634;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);1.0301;1.2003;6.3376;1.0301;-0.6497;5.7876;0.3916;5.0000;0704;0279;7;4;0.6667;0.3333;0.2764;1.2244;0.2338;342.6649;25.7075;5.4464;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0027;1.5745;0.0098;4.0257;5.2749;359.4533;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3576;0.4398;6.0081;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0602;6;2;0.3484;0.3829;6.1824;0.3484;-1.4671;5.6324;NULL;0.4140742;0.2979599;0.8600944;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 14:33:31.3660;36374;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;182498.08711;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;349.3366;280.6634;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);-1.6667;0.7812;5.9672;-1.6667;-1.0688;5.4172;0.4031;5.0000;0303;0279;3;3;0.2222;0.2222;0.2764;1.2244;0.2338;342.6649;25.7075;5.4464;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0027;1.5745;0.0098;4.0257;5.2749;359.4533;0.0000;0.0000;0.0000;-0.4400;0.4131;-0.4902;0.0000;174.0035;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3576;0.4398;6.0081;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0704;7;4;1.0301;1.2003;6.3376;1.0301;-0.6497;5.7876;NULL;0.4140742;0.2979599;0.8600944;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 14:33:32.3169;36429;7cb2a686b50aa833b979407dcb560f1a;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.9665;182499.038855;181962.395585396;0020211110142741;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;350.304;279.696;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5949591;0.5600727;0.5764914;NULL;NULL;NULL;NULL;NULL;NULL;NULL
