Event,Timestamp,Framecount,SessionID,Email,EventType,MotorSpaceWidth,MotorSpaceHeight,MotorSpaceMultiplier,MotorSpaceCenterPositionX,MotorSpaceCenterPositionY,MotorSpaceCenterPositionZ,MotorSpaceGainX,MotorSpaceGainY,MotorSpaceName,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,ControllerOffset,PrismOffset,DualTask,HideWall,HideWallAmount,GeometricMirror,ControllerSmoothed,ControllerAimAssistState,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,ParticipantId,TestId,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallBoundsXMin,WallBoundsYMin,WallBoundsZMin,WallBoundsXMax,WallBoundsYMax,WallBoundsZMax,WallCenterX,WallCenterY,WallCenterZ,WallCurveRatioX,WallCurveRatioY,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,PlayedPattern,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleId,MoleSpawnOrder,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,MoleActivatedDuration,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY
Fake Mole Spawned,2021-12-08 15:59:04.5086,51431,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438548.364951,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,376.995,253.005,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.1255713,0.9291406,0.3477494,NULL,NULL,NULL,NULL,NULL,0.0219,1.2603,0.2647,291.6988,340.1455,15.6398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0382,1.5303,-0.0527,358.5092,354.6653,0.0217,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5096,0.7661,5.8406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),0.3484,1.2003,6.4680,0.3484,-0.6497,5.9180,0.4048,5.0000,0604,0186,6,4,0.5556,0.3333,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,NULL,NULL,NULL
Pointer Shoot,2021-12-08 15:59:06.8645,51515,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.3697,438550.72141,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,379.3749,250.625,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3787791,0.8706381,0.3138725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 15:59:06.8675,51515,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438550.723223,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,379.3749,250.625,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3787791,0.8706381,0.3138725,NULL,NULL,NULL,NULL,NULL,0.3568,1.2222,0.2425,299.4671,50.3534,355.6364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,1.5270,-0.0459,3.1119,12.8086,355.9405,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9831,0.4359,5.8910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.4309,5.0000,0702,0186,7,2,0.6667,0.1111,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,2.3800,-0.0471,0.0530
Fake Mole Expired,2021-12-08 15:59:06.8705,51515,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438550.727063,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,379.3749,250.625,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3787791,0.8706381,0.3138725,NULL,NULL,NULL,NULL,NULL,0.3568,1.2222,0.2425,299.4671,50.3534,355.6364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,1.5270,-0.0459,3.1119,12.8086,355.9405,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9831,0.4359,5.8910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),0.3484,1.2003,6.4680,0.3484,-0.6497,5.9180,0.4048,5.0000,0604,0186,6,4,0.5556,0.3333,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,5.0000,NULL,NULL
Mole Expired,2021-12-08 15:59:06.8734,51515,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438550.729885,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,379.3749,250.625,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3787791,0.8706381,0.3138725,NULL,NULL,NULL,NULL,NULL,0.3568,1.2222,0.2425,299.4671,50.3534,355.6364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,1.5270,-0.0459,3.1119,12.8086,355.9405,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9831,0.4359,5.8910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,0.4309,5.0000,0702,0186,7,2,0.6667,0.1111,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,5.0000,NULL,NULL
Mole Spawned,2021-12-08 15:59:06.8764,51515,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438550.732969,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,379.3749,250.625,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3787791,0.8706381,0.3138725,NULL,NULL,NULL,NULL,NULL,0.3568,1.2222,0.2425,299.4671,50.3534,355.6364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,1.5270,-0.0459,3.1119,12.8086,355.9405,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9831,0.4359,5.8910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.3320,5.0000,0206,0187,2,6,0.1111,0.5556,0702,7,2,1.0301,0.3829,6.0520,1.0301,-1.4671,5.5020,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 15:59:06.8794,51515,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438550.735701,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,379.3749,250.625,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.3787791,0.8706381,0.3138725,NULL,NULL,NULL,NULL,NULL,0.3568,1.2222,0.2425,299.4671,50.3534,355.6364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,1.5270,-0.0459,3.1119,12.8086,355.9405,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9831,0.4359,5.8910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,2.4997,6.3376,-1.0301,0.6497,5.7876,0.4049,5.0000,0407,0187,4,7,0.3333,0.6667,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,NULL,NULL,NULL
Pointer Shoot,2021-12-08 15:59:08.9139,51583,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0490,438552.770858,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,381.3957,248.6043,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.01475398,0.9909976,-0.133065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 15:59:08.9169,51583,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438552.773,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,381.3957,248.6043,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.01475398,0.9909976,-0.133065,NULL,NULL,NULL,NULL,NULL,-0.0831,1.4147,0.2564,277.6938,186.3270,168.9328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0434,1.5406,-0.0634,350.3792,350.5964,359.6642,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2045,2.0441,5.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.3331,5.0000,0206,0187,2,6,0.1111,0.5556,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,2.0208,0.0261,-0.0239
Fake Mole Expired,2021-12-08 15:59:08.9209,51583,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438552.776914,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,381.3957,248.6043,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.01475398,0.9909976,-0.133065,NULL,NULL,NULL,NULL,NULL,-0.0831,1.4147,0.2564,277.6938,186.3270,168.9328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0434,1.5406,-0.0634,350.3792,350.5964,359.6642,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2045,2.0441,5.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,2.4997,6.3376,-1.0301,0.6497,5.7876,0.4049,5.0000,0407,0187,4,7,0.3333,0.6667,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,5.0000,NULL,NULL
Mole Expired,2021-12-08 15:59:08.9238,51583,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438552.779884,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,381.3957,248.6043,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.01475398,0.9909976,-0.133065,NULL,NULL,NULL,NULL,NULL,-0.0831,1.4147,0.2564,277.6938,186.3270,168.9328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0434,1.5406,-0.0634,350.3792,350.5964,359.6642,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2045,2.0441,5.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.3331,5.0000,0206,0187,2,6,0.1111,0.5556,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,5.0000,NULL,NULL
Mole Spawned,2021-12-08 15:59:08.9268,51583,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438552.782399,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,381.3957,248.6043,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.01475398,0.9909976,-0.133065,NULL,NULL,NULL,NULL,NULL,-0.0831,1.4147,0.2564,277.6938,186.3270,168.9328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0434,1.5406,-0.0634,350.3792,350.5964,359.6642,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2045,2.0441,5.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,0.4049,5.0000,0404,0188,4,4,0.3333,0.3333,0206,2,6,-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 15:59:08.9288,51583,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438552.785708,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,381.3957,248.6043,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.01475398,0.9909976,-0.133065,NULL,NULL,NULL,NULL,NULL,-0.0831,1.4147,0.2564,277.6938,186.3270,168.9328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0434,1.5406,-0.0634,350.3792,350.5964,359.6642,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2045,2.0441,5.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,3.3171,5.4283,-2.2304,1.4671,4.8783,0.4201,5.0000,0209,0188,2,9,0.1111,0.8889,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,NULL,NULL,NULL
Pointer Shoot,2021-12-08 15:59:10.5292,51640,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.6156,438554.386088,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,383.014,246.986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1125533,0.9582061,0.263008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 15:59:10.5322,51640,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438554.388209,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,383.014,246.986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1125533,0.9582061,0.263008,NULL,NULL,NULL,NULL,NULL,0.0943,1.3098,0.3043,286.6234,23.1683,348.3935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0286,1.5307,-0.0485,358.4878,357.7894,356.9041,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0208,1.1912,6.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,0.4049,5.0000,0404,0188,4,4,0.3333,0.3333,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,1.6184,0.0092,-0.0090
Fake Mole Expired,2021-12-08 15:59:10.5362,51640,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438554.391939,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,383.014,246.986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1125533,0.9582061,0.263008,NULL,NULL,NULL,NULL,NULL,0.0943,1.3098,0.3043,286.6234,23.1683,348.3935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0286,1.5307,-0.0485,358.4878,357.7894,356.9041,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0208,1.1912,6.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,3.3171,5.4283,-2.2304,1.4671,4.8783,0.4201,5.0000,0209,0188,2,9,0.1111,0.8889,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,5.0000,NULL,NULL
Mole Expired,2021-12-08 15:59:10.5391,51640,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438554.394923,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,383.014,246.986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1125533,0.9582061,0.263008,NULL,NULL,NULL,NULL,NULL,0.0943,1.3098,0.3043,286.6234,23.1683,348.3935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0286,1.5307,-0.0485,358.4878,357.7894,356.9041,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0208,1.1912,6.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,0.4049,5.0000,0404,0188,4,4,0.3333,0.3333,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,5.0000,NULL,NULL
Mole Spawned,2021-12-08 15:59:10.5421,51640,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438554.398242,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,383.014,246.986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1125533,0.9582061,0.263008,NULL,NULL,NULL,NULL,NULL,0.0943,1.3098,0.3043,286.6234,23.1683,348.3935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0286,1.5307,-0.0485,358.4878,357.7894,356.9041,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0208,1.1912,6.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),1.6667,2.0680,6.1408,1.6667,0.2180,5.5908,0.3670,5.0000,0806,0189,8,6,0.7778,0.5556,0404,4,4,-1.0301,1.2003,6.3376,-1.0301,-0.6497,5.7876,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 15:59:10.5451,51640,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438554.400864,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,383.014,246.986,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1125533,0.9582061,0.263008,NULL,NULL,NULL,NULL,NULL,0.0943,1.3098,0.3043,286.6234,23.1683,348.3935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0286,1.5307,-0.0485,358.4878,357.7894,356.9041,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0208,1.1912,6.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,2.0680,5.7721,-2.2304,0.2180,5.2221,0.3331,5.0000,0206,0189,2,6,0.1111,0.5556,0806,8,6,1.6667,2.0680,6.1408,1.6667,0.2180,5.5908,NULL,NULL,NULL
Pointer Shoot,2021-12-08 15:59:12.3599,51705,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.8312,438556.217499,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,384.8607,245.1393,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.2887509,0.9520123,-0.1014682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
