Event;Timestamp;Framecount;SessionID;Email;EventType;MotorSpaceWidth;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceName;TimeSinceLastEvent;PupilTime;UnityToPupilTimeOffset;GameId;RightControllerMain;MirrorEffect;EyePatch;ControllerOffset;PrismOffset;DualTask;HideWall;HideWallAmount;GeometricMirror;ControllerSmoothed;ControllerAimAssistState;GameState;GameDuration;GameSpeed;GameTimeSpent;GameTimeLeft;ParticipantId;TestId;WallRowCount;WallColumnCount;WallSizeX;WallSizeY;WallSizeZ;WallBoundsXMin;WallBoundsYMin;WallBoundsZMin;WallBoundsXMax;WallBoundsYMax;WallBoundsZMax;WallCenterX;WallCenterY;WallCenterZ;WallCurveRatioX;WallCurveRatioY;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;PlayedPattern;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MoleSize;MoleLifeTime;MoleId;MoleSpawnOrder;MoleIndexX;MoleIndexY;MoleNormalizedIndexX;MoleNormalizedIndexY;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;MoleActivatedDuration;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY
Mole Spawned;2021-11-10 11:31:42.2648;32714;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171588.006815;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;208.8968;421.1032;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3466587;0.5022276;0.792209;MED7 R (R);-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;0.3685;5.0000;0305;0112;3;5;0.2222;0.4444;-0.0892;1.3097;0.3664;329.8525;336.3665;354.9254;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0403;1.6433;0.0130;353.1821;342.2462;359.6086;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.2133;1.1866;5.5237;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0204;2;4;-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:31:42.2678;32714;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171588.010589;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;208.8968;421.1032;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.3466587;0.5022276;0.792209;MED7 R (R);-1.6667;0.3829;5.7969;-1.6667;-1.4671;5.2469;0.4330;5.0000;0302;0112;3;2;0.2222;0.1111;-0.0892;1.3097;0.3664;329.8525;336.3665;354.9254;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0403;1.6433;0.0130;353.1821;342.2462;359.6086;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-2.2133;1.1866;5.5237;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0305;3;5;-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:31:43.4142;32751;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.1636;171589.157619;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;210.0528;419.9472;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.06718479;0.6059337;0.7926731;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:31:43.4181;32751;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171589.15953;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;210.0528;419.9472;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.06718479;0.6059337;0.7926731;MED7 R (R);-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;0.3685;5.0000;0305;0112;3;5;0.2222;0.4444;0.0135;1.3647;0.3850;322.7039;355.1553;352.7755;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0344;1.6449;-0.0068;357.3557;347.5567;359.2636;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6088;1.6482;5.9709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0305;3;5;-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;1.1560;0.0579;0.0162;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:31:43.4230;32751;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171589.164981;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;210.0528;419.9472;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.06718479;0.6059337;0.7926731;MED7 R (R);-1.6667;0.3829;5.7969;-1.6667;-1.4671;5.2469;0.4330;5.0000;0302;0112;3;2;0.2222;0.1111;0.0135;1.3647;0.3850;322.7039;355.1553;352.7755;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0344;1.6449;-0.0068;357.3557;347.5567;359.2636;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6088;1.6482;5.9709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0305;3;5;-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:31:43.4289;32751;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171589.170408;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;210.0528;419.9472;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.06718479;0.6059337;0.7926731;MED7 R (R);-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;0.3685;5.0000;0305;0112;3;5;0.2222;0.4444;0.0135;1.3647;0.3850;322.7039;355.1553;352.7755;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0344;1.6449;-0.0068;357.3557;347.5567;359.2636;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6088;1.6482;5.9709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0305;3;5;-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:31:43.4348;32751;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171589.175815;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;210.0528;419.9472;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.06718479;0.6059337;0.7926731;MED7 R (R);1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;0.3906;5.0000;0804;0113;8;4;0.7778;0.3333;0.0135;1.3647;0.3850;322.7039;355.1553;352.7755;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0344;1.6449;-0.0068;357.3557;347.5567;359.2636;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6088;1.6482;5.9709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0305;3;5;-1.6667;1.6320;6.1408;-1.6667;-0.2180;5.5908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:31:43.4378;32751;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171589.180585;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;210.0528;419.9472;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.06718479;0.6059337;0.7926731;MED7 R (R);-1.0301;0.7812;6.2222;-1.0301;-1.0688;5.6722;0.4181;5.0000;0403;0113;4;3;0.3333;0.2222;0.0135;1.3647;0.3850;322.7039;355.1553;352.7755;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0344;1.6449;-0.0068;357.3557;347.5567;359.2636;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.6088;1.6482;5.9709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0804;8;4;1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:31:45.3316;32813;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.9179;171591.075425;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;211.9716;418.0284;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.7958339;0.4784257;0.3711567;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:31:45.3355;32813;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171591.077148;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;211.9716;418.0284;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.7958339;0.4784257;0.3711567;MED7 R (R);1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;0.3906;5.0000;0804;0113;8;4;0.7778;0.3333;0.4521;1.3103;0.2383;331.4174;64.9969;347.9473;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0259;1.6360;0.0430;358.8554;16.0959;357.3058;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6589;1.1917;5.8846;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0804;8;4;1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;1.9188;-0.0078;-0.0086;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:31:45.3394;32813;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171591.081465;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;211.9716;418.0284;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.7958339;0.4784257;0.3711567;MED7 R (R);-1.0301;0.7812;6.2222;-1.0301;-1.0688;5.6722;0.4181;5.0000;0403;0113;4;3;0.3333;0.2222;0.4521;1.3103;0.2383;331.4174;64.9969;347.9473;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0259;1.6360;0.0430;358.8554;16.0959;357.3058;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6589;1.1917;5.8846;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0804;8;4;1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:31:45.3434;32813;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171591.086023;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;211.9716;418.0284;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.7958339;0.4784257;0.3711567;MED7 R (R);1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;0.3906;5.0000;0804;0113;8;4;0.7778;0.3333;0.4521;1.3103;0.2383;331.4174;64.9969;347.9473;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0259;1.6360;0.0430;358.8554;16.0959;357.3058;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6589;1.1917;5.8846;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0804;8;4;1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:31:45.3463;32813;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171591.089196;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;211.9716;418.0284;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.7958339;0.4784257;0.3711567;MED7 R (R);-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;0.4051;5.0000;0507;0114;5;7;0.4444;0.6667;0.4521;1.3103;0.2383;331.4174;64.9969;347.9473;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0259;1.6360;0.0430;358.8554;16.0959;357.3058;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6589;1.1917;5.8846;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0804;8;4;1.6667;1.2003;6.0825;1.6667;-0.6497;5.5325;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:31:45.3503;32813;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171591.092293;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;211.9716;418.0284;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.7958339;0.4784257;0.3711567;MED7 R (R);-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;0.3629;5.0000;0204;0114;2;4;0.1111;0.3333;0.4521;1.3103;0.2383;331.4174;64.9969;347.9473;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0259;1.6360;0.0430;358.8554;16.0959;357.3058;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.6589;1.1917;5.8846;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0507;5;7;-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:31:46.7053;32854;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.3717;171592.448344;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;213.3442;416.6558;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.3025095;0.7375192;0.6037827;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:31:46.7073;32854;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171592.449974;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;213.3442;416.6558;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.3025095;0.7375192;0.6037827;MED7 R (R);-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;0.4051;5.0000;0507;0114;5;7;0.4444;0.6667;0.1898;1.4465;0.3872;312.4795;26.6120;343.1064;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0084;1.6439;0.0288;356.3528;359.4003;358.4758;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3166;2.4262;6.2849;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0507;5;7;-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;1.3726;0.0318;-0.0735;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:31:46.7112;32854;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171592.453926;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;213.3442;416.6558;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.3025095;0.7375192;0.6037827;MED7 R (R);-2.2304;1.2003;5.7139;-2.2304;-0.6497;5.1639;0.3629;5.0000;0204;0114;2;4;0.1111;0.3333;0.1898;1.4465;0.3872;312.4795;26.6120;343.1064;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0084;1.6439;0.0288;356.3528;359.4003;358.4758;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3166;2.4262;6.2849;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0507;5;7;-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:31:46.7141;32854;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171592.456958;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;213.3442;416.6558;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.3025095;0.7375192;0.6037827;MED7 R (R);-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;0.4051;5.0000;0507;0114;5;7;0.4444;0.6667;0.1898;1.4465;0.3872;312.4795;26.6120;343.1064;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0084;1.6439;0.0288;356.3528;359.4003;358.4758;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3166;2.4262;6.2849;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0507;5;7;-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:31:46.7181;32854;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171592.459743;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;213.3442;416.6558;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.3025095;0.7375192;0.6037827;MED7 R (R);2.2304;2.9188;5.5985;2.2304;1.0688;5.0485;0.3921;5.0000;0908;0115;9;8;0.8889;0.7778;0.1898;1.4465;0.3872;312.4795;26.6120;343.1064;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0084;1.6439;0.0288;356.3528;359.4003;358.4758;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3166;2.4262;6.2849;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0507;5;7;-0.3484;2.4997;6.4680;-0.3484;0.6497;5.9180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:31:46.7210;32854;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171592.463412;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;213.3442;416.6558;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.3025095;0.7375192;0.6037827;MED7 R (R);-2.2304;2.4997;5.7139;-2.2304;0.6497;5.1639;0.3629;5.0000;0207;0115;2;7;0.1111;0.6667;0.1898;1.4465;0.3872;312.4795;26.6120;343.1064;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0084;1.6439;0.0288;356.3528;359.4003;358.4758;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3166;2.4262;6.2849;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0908;9;8;2.2304;2.9188;5.5985;2.2304;1.0688;5.0485;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
